date,symbol,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2025-12-28,FISV,0.0,9.4,None,45000000,None,184471000,184471000,-112000000,-42000000,None,None,None,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,84000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2009-03-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,102000000,None,None,None,0.0,224000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-25000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,60000000,None,184471000,184471000,-345000000,-110000000,None,None,None,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,86000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2008-12-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,-161000000,None,None,None,0.0,-452000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-197000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,47000000,None,184471000,184471000,-402000000,471000000,None,None,None,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,88000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2008-09-30,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,79000000,None,None,None,0.0,192000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-150000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,42000000,None,184471000,184471000,-260000000,-58000000,None,None,None,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,98000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2008-06-30,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,99000000,None,None,None,0.0,818000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,None,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,50000000,None,184471000,184471000,-706000000,-97000000,None,None,None,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,90000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2008-03-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,329000000,None,None,None,0.0,217000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-94000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,41045000,None,184471000,184471000,4255402000,-4259283000,None,None,None,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,41386000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2007-12-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,96326000,None,None,None,0.0,172071000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,217000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,37116000,None,184471000,184471000,-71251000,-87372000,None,None,None,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,50358000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2007-09-30,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,120875000,None,None,None,0.0,168293000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-147000000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,32929000,None,184471000,184471000,-199595000,66083000,None,None,None,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,50993000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2007-06-30,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,108236000,None,None,None,0.0,120185000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-180008000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,48910000,None,184471000,184471000,38444000,-193428000,None,None,None,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,50263000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2007-03-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,113563000,None,None,None,0.0,170451000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-141803000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,37523000,None,184471000,184471000,-115278000,-52677000,None,None,None,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,56158000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2006-12-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,105946000,None,None,None,0.0,182386000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-138712000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,53745000,None,184471000,184471000,-478282000,328109000,None,None,None,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,50047000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2006-09-30,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,110088000,None,None,None,0.0,169091000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-71860000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,49048000,None,184471000,184471000,308800000,-454614000,None,None,None,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,45535000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2006-06-30,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,117669000,None,None,None,0.0,93018000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-120657000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,47172000,None,184471000,184471000,-88257000,-81906000,None,None,None,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,47366000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2006-03-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,116211000,None,None,None,0.0,190467000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-228882000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,55470000,None,184471000,184471000,-299492000,102805000,None,None,None,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,46727000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2005-12-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,150476000,None,None,None,0.0,207145000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-194073000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,39841000,None,184471000,184471000,-7769000,-525092000,None,None,None,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,44283000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2005-09-30,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,112939000,None,None,None,0.0,140295000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-195344000,None,0.0,None,None,2025-10-29,quarterly,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,1569000000,None,184471000,184471000,-4165000000,-2404000000,None,None,None,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,3095000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2024-12-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,3180000000,None,None,None,0.0,6631000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-5837000000,None,0.0,None,None,2025-10-29,annual,2.04,USD,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,1388000000,None,184471000,184471000,-4356000000,-1068000000,None,None,None,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,2926000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2023-12-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,3068000000,None,None,None,0.0,5162000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-4827000000,None,0.0,None,None,2025-10-29,annual,2.04,USD,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,1479000000,None,184471000,184471000,-2478000000,-2112000000,None,None,-253000000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,3169000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2022-12-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,2582000000,None,None,None,0.0,4618000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-2677000000,None,0.0,None,None,2025-10-29,annual,2.04,USD,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,1160000000,None,184471000,184471000,-761000000,-1630000000,None,None,-248000000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,3196000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2021-12-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,1403000000,None,None,None,0.0,4034000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-2786000000,None,0.0,None,None,2025-10-29,annual,2.04,USD,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,900000000,None,184471000,184471000,-3836000000,-341000000,None,None,-167000000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,3210000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2020-12-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,975000000,None,None,None,0.0,4147000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-1826000000,None,0.0,None,None,2025-10-29,annual,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,721000000,None,184471000,184471000,14191000000,-16602000000,None,None,-82000000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,1651000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2019-12-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,914000000,None,None,None,0.0,2928000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-561000000,None,0.0,None,None,2025-10-29,annual,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,360000000,None,184471000,184471000,-842000000,-663000000,None,None,-2917000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,556000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2018-12-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,1187000000,None,None,None,0.0,1552000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-1946000000,None,0.0,None,None,2025-10-29,annual,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,287000000,None,184471000,184471000,-820000000,-657000000,None,None,12102000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,433000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2017-12-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,1232000000,None,None,None,0.0,1483000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-1223000000,None,0.0,None,None,2025-10-29,annual,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,290000000,None,184471000,184471000,-852000000,-554000000,None,None,27379000,None,None,None,1975000,764000000,None,2170000000,2170000000,242000000,None,None,553402000,None,None,179000000,411000000,None,None,None,0.0,-0.61,662000000,841000000,2.65,2016-12-31,7.04,None,0.0,1071000000,728000000,274000000,2843310000,2843310000,None,None,None,None,None,None,None,None,None,930000000,None,None,None,0.0,1431000000,409000000,662000000,105782000,370000000,None,None,None,None,None,None,None,0.52,1.28,1.575,None,None,None,None,None,-1245000000,None,0.0,None,None,2025-10-29,annual,2.04,None,pre-market,None,2436977000,0.0,0.0,0.0,0.0,None,595385000,None,None,162.38,107.12,-23.0189,6039516000,843655000,851773000,3573776000,5195861000,2722003000,3241000000,2465740000,9.4,None,238.59,59.56
